country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,region,econ_class,gdp_2015_usd,gdp_2017_ppp,gdp_constant_lcu,gdp_current_usd
Vanuatu,2008,VUT,233967,,0,0,0.095,-0.004,-3.704,-0.159,-0.397,-166.482,-0.678,,-0.279,0.407,,0.168,0,0,,,,0,3.078,100.657,0.155,0,0,180.821,2.923,,2429.722,,0,0,0,0,2.992,2.992,-0.254,-1.085,0.46,1.966,0.14,0.598,0.095,0.407,,,0.568,0,0,0,0,0,0,0.005,0,0,0,0.025,0.001,,0,0,-0.005,0.001,,0.005,0,0,0,0,0.7,0.7,,,East Asia & Pacific,Lower middle income,612270805.2,662179122.2,50009000000,516392922.5
Vanuatu,2009,VUT,239700,,0,0,0.121,0.026,26.923,-0.265,-0.107,67.229,-1.107,,-0.404,0.504,,0.184,0,0,,,,0,3.199,100.392,0.155,0,0,180.435,3.044,,2740.902,,0,0,0,0,2.879,2.879,-0.386,-1.611,0.44,1.836,0.13,0.542,0.121,0.504,,,0.657,0,0,-0.001,0,0,0,0.005,0,0,0,0.024,0.001,,0,0,-0.007,0.001,,0.005,0,0,0,0,0.69,0.69,,,East Asia & Pacific,Lower middle income,646564042.9,699267720.6,52810000000,590748429.4
Vanuatu,2010,VUT,245464,,0,0,0.121,0,0,-0.59,-0.324,122.221,-2.402,,-0.868,0.493,,0.178,0,0,,,,0,3.32,99.803,0.155,0,0,179.724,3.165,,2766.514,,0,0,0,0,2.892,2.892,-0.71,-2.894,0.45,1.833,0.13,0.53,0.121,0.493,,,0.679,0,0,-0.002,0,0,0,0.005,0,0,0,0.024,0.001,,0,0,-0.014,0.001,,0.005,0,0,0,0,0.71,0.71,,,East Asia & Pacific,Lower middle income,666202155.5,720506603.9,54414000000,592622319.1
Vanuatu,2011,VUT,251309,,0,0,0.136,0.015,12.121,-0.864,-0.274,46.542,-3.438,,-1.1,0.539,,0.173,0,0,,,,0,3.455,98.939,0.155,0,0,178.725,3.3,,3125.876,,0,0,0,0,2.905,2.905,-1,-3.977,0.46,1.83,0.14,0.557,0.136,0.539,,,0.786,0,0,-0.002,0,0,0,0.005,0,0,0,0.024,0.001,,0,0,-0.019,0.001,,0.005,0,0,0,0,0.73,0.73,,,East Asia & Pacific,Lower middle income,674588755.9,729576825.2,55099000000,670712979.7
Vanuatu,2012,VUT,257329,,0,0,0.117,-0.018,-13.514,-0.808,0.056,-6.425,-3.142,,-1.227,0.456,,0.178,0,0,,,,0,3.572,98.13,0.155,0,0,177.799,3.417,,2561.162,,0,0,0,0,2.837,2.837,-0.926,-3.597,0.47,1.826,0.14,0.544,0.117,0.456,,,0.659,0,0,-0.002,0,0,0,0.005,0,0,0,0.024,0.001,,0,0,-0.017,0.001,,0.005,0,0,0,0,0.73,0.73,,,East Asia & Pacific,Lower middle income,695769513.2,752484099.5,56829000000,770153588.2
Vanuatu,2013,VUT,263547,,0,0,0.11,-0.007,-6.25,-0.901,-0.092,11.385,-3.417,,-1.41,0.417,,0.172,0,0,,,,0,3.682,97.23,0.155,0,0,176.789,3.527,,2422.626,,0,0,0,0,2.732,2.732,-1.01,-3.834,0.47,1.783,0.14,0.531,0.11,0.417,,,0.638,0,0,-0.002,0,0,0,0.004,0,0,0,0.023,0.001,,0,0,-0.021,0.001,,0.005,0,0,0,0,0.72,0.72,,,East Asia & Pacific,Lower middle income,702797117.1,760084547.8,57403000000,747839697.7
Vanuatu,2014,VUT,269942,,0,0,0.158,0.048,43.333,-1.128,-0.228,25.288,-4.179,,-1.547,0.584,,0.216,0,0,,,,0,3.84,96.101,0.155,0,0,175.503,3.685,,2701.039,,0,0,0,0,2.89,2.89,-1.286,-4.763,0.48,1.778,0.14,0.519,0.158,0.584,,,0.729,0,0,-0.003,0,0,0,0.004,0,0,0,0.023,0.001,,0,0,-0.025,0.001,,0.005,0,0,0,0,0.78,0.78,,,East Asia & Pacific,Lower middle income,706053811.6,763606706.7,57669000000,758304466.2
Vanuatu,2015,VUT,276450,,0,0,0.136,-0.022,-13.953,-1.152,-0.024,2.124,-4.168,,-1.678,0.49,,0.197,0,0,,,,0,3.975,94.949,0.155,0,0,174.215,3.82,,2484.069,,0,0,0,0,2.568,2.568,-1.288,-4.658,0.45,1.628,0.13,0.47,0.136,0.49,,,0.687,0,0,-0.003,0,0,0,0.004,0,0,0,0.023,0.001,,0,0,-0.023,0.001,,0.005,0,0,0,0,0.71,0.71,,,East Asia & Pacific,Lower middle income,728201782.7,787560035.8,59478000000,772315983.8
Vanuatu,2016,VUT,283239,,0,0,0.15,0.015,10.811,-1.164,-0.012,1.03,-4.11,,-1.68,0.53,,0.217,0,0,,,,0,4.126,93.785,0.155,0,0,172.901,3.971,,2445.868,,0,0,0,0,2.26,2.26,-1.314,-4.64,0.39,1.377,0.1,0.353,0.15,0.53,,,0.693,0,0,-0.003,0,0,0,0.004,0,0,0,0.022,0.001,,0,0,-0.029,0.001,,0.005,0,0,0,0,0.64,0.64,,,East Asia & Pacific,Lower middle income,730870803,790446617.1,59696000000,730870803
Vanuatu,2017,VUT,290250,,0,0,0.143,-0.007,-4.878,0.818,1.982,-170.299,2.819,,1.059,0.492,,0.185,0,0,,,,0,4.269,94.604,0.155,0,0,173.576,4.114,,2661.322,,0,0,0,0,2.239,2.239,0.675,2.327,0.4,1.378,0.11,0.379,0.143,0.492,,,0.772,0,0,0.002,0,0,0,0.004,0,0,0,0.022,0.001,,0,0,0.015,0.001,,0.005,0,0,0,0,0.65,0.65,,,East Asia & Pacific,Lower middle income,765139554.3,827508733.2,62495000000,780889605.9
Vanuatu,2018,VUT,297307,,0,0,0.18,0.037,25.641,-0.412,-1.231,-150.381,-1.387,,-0.414,0.604,,0.18,0,0,,,,0,4.448,94.191,0.155,0,0,172.985,4.293,,3346.09,,0,0,0,0,2.287,2.287,-0.592,-1.991,0.4,1.345,0.1,0.336,0.18,0.604,,,0.995,0,0,-0.001,0,0,0,0.004,0,0,0,0.022,0.001,,0,0,-0.014,0.001,,0.005,0,0,0,0,0.68,0.68,,,East Asia & Pacific,Lower middle income,813475756.5,879784987,66443000000,880061833.7
Vanuatu,2019,VUT,304414,,0,0,0.165,-0.015,-8.163,-0.693,-0.281,68.068,-2.276,,-0.722,0.542,,0.172,0,0,,,,0,4.613,93.498,0.155,0,0,172.127,4.458,,3154.472,,0,0,0,0,2.102,2.102,-0.858,-2.818,0.38,1.248,0.09,0.296,0.165,0.542,,,0.96,0,0,-0.002,0,0,0,0.004,0,0,0,0.022,0.001,,0,0,-0.019,0.001,,0.005,0,0,0,0,0.64,0.64,,,East Asia & Pacific,Lower middle income,837068426.7,905300777.5,68370000000,914736985.4
Vanuatu,2020,VUT,311694,,0,0,0.202,0.037,22.222,-0.737,-0.044,6.356,-2.364,,-0.809,0.647,,0.221,0,0,,,,0,4.814,92.761,0.155,0,0,171.188,4.66,,2923.538,,0,0,0,0,1.893,1.893,-0.938,-3.011,0.37,1.187,0.09,0.289,0.202,0.647,,,0.911,0,0.001,-0.002,0,0,0,0.004,0,0,0,0.022,0.001,,0,0,-0.022,0.002,,0.004,0,0,0,0,0.59,0.59,,,East Asia & Pacific,Lower middle income,864199385.2,934643274.6,70586000000,936526267.6
Vanuatu,2021,VUT,319146,,0,0,0.21,0.009,4.347,-0.751,-0.014,1.899,-2.353,,-0.796,0.659,,0.223,0,0,,,,0,5.025,92.01,0.155,0,0,170.227,4.87,,2957.444,,0,0,0,0,,,-0.961,-3.012,,,,,0.21,0.659,,,0.944,0,0.001,-0.002,0,0,0,0.004,0,0,0,0.021,0.001,,0,0,-0.022,0.002,,0.004,0,0,0,0,,,,,East Asia & Pacific,Lower middle income,821054305,887981289.2,67062000000,909421043.5
Vanuatu,2022,VUT,326744,,0,0,0.208,-0.002,-1.128,-0.747,0.004,-0.499,-2.287,,,0.636,,,0,0,,,,0,5.233,91.263,0.155,0,0,169.272,5.078,,,,0,0,0,0,,,-0.955,-2.923,,,,,0.208,0.636,,,,0,0.001,-0.002,0,0,0,0.004,0,0,0,0.021,0.001,,0,0,-0.022,0.002,,,,,,,,,,,East Asia & Pacific,Lower middle income,826380102.3,893741210.8,67497000000,971636097.9
Venezuela,2000,VEN,24427732,3.30514E+11,3.859,0.158,142.835,-0.215,-0.15,161.462,3.585,2.271,6.61,0.489,0.197,5.847,0.432,0.175,0.48,0.02,72.949,2.986,0.221,93.101,4522.793,9181.192,29.19,965.037,1370.094,6436.092,2065.37,,33499.535,2.476,5.918,0.242,50.006,2.047,15.936,21.921,18.627,0.763,243.85,9.983,12.05,0.493,82.572,3.38,,,818.318,0.535,0.56,0.523,0.005,0.506,0.432,0.529,0.006,8.552,1.123,0.928,0.565,,1.704,1.057,0.347,0.803,,0.673,0.003,0.005,0.008,0,535.48,389.29,-69.886,-48.928,Latin America & Caribbean,0,0,0,0,0
Venezuela,2001,VEN,24880210,3.43646E+11,3.863,0.155,130.534,-12.301,-8.612,138.564,-22.898,-14.181,5.569,0.403,0.163,5.246,0.38,0.154,0.176,0.007,82.81,3.328,0.241,96.965,4653.327,9319.757,29.365,970.008,1416.806,6444.123,2140.182,,34171.555,2.474,4.971,0.2,46.712,1.877,15.919,19.42,8.03,0.323,244.66,9.834,12.54,0.504,74.812,3.007,,,850.195,0.512,0.508,0.451,0.002,0.506,0.434,0.528,0.005,8.347,1.118,0.923,0.57,,1.48,0.982,0.159,0.722,,0.677,0.003,0.005,0.008,0,483.18,396.08,-47.724,-36.561,Latin America & Caribbean,0,0,0,41013293000,0
Venezuela,2002,VEN,25330926,3.14346E+11,3.076,0.121,164.153,33.619,25.755,175.633,37.069,26.752,6.934,0.559,0.204,6.48,0.522,0.191,0.066,0.003,81.229,3.207,0.258,100.041,4817.479,9495.389,29.431,973.815,1472.517,6455.603,2241.675,,33954.152,2.736,3.807,0.15,55.711,2.199,14.975,18.394,11.48,0.453,222.58,8.787,12.36,0.488,101.493,4.007,,,860.09,0.393,0.625,0.555,0.001,0.502,0.439,0.528,0.005,8.152,1.118,0.917,0.581,,1.172,1.136,0.213,0.982,,0.681,0.003,0.005,0.008,0,465.94,379.32,-82.924,-50.516,Latin America & Caribbean,0,0,0,42405381000,0
Venezuela,2003,VEN,25782032,2.91683E+11,3.348,0.13,154.262,-9.891,-6.025,176.342,0.709,0.403,6.84,0.605,0.219,5.983,0.529,0.192,0.158,0.006,106.217,4.12,0.364,103.389,4971.742,9671.731,29.589,977.561,1524.341,6477.682,2336.862,,31175.873,2.756,3.746,0.145,51.824,2.01,14.072,17.49,22.079,0.856,211.19,8.191,13.67,0.53,95.187,3.692,,,803.777,0.389,0.558,0.527,0.001,0.497,0.442,0.528,0.005,7.954,1.115,0.913,0.589,,1.087,1.02,0.378,0.897,,0.684,0.003,0.005,0.008,0,450.92,362.8,-48.045,-31.145,Latin America & Caribbean,0,0,0,38650110000,92893587734
Venezuela,2004,VEN,26226930,3.46769E+11,2.151,0.082,142.767,-11.495,-7.452,156.546,-19.796,-11.226,5.969,0.451,0.179,5.444,0.412,0.164,0,0,96.108,3.664,0.277,105.539,5114.509,9828.277,29.589,981.727,1575.443,6491.461,2422.211,,33286.898,2.518,4.165,0.159,51.102,1.948,14.783,18.088,13.779,0.525,231.5,8.827,12.87,0.491,85.349,3.254,,,873.013,0.239,0.499,0.46,0,0.486,0.443,0.527,0.005,7.771,1.109,0.908,0.594,,1.216,0.971,0.255,0.775,,0.686,0.003,0.005,0.008,0,474.38,387.7,-46.659,-32.682,Latin America & Caribbean,0,0,0,35652678000,83620628582
Venezuela,2005,VEN,26668790,3.84107E+11,2.468,0.093,148.311,5.544,3.883,157.527,0.981,0.627,5.907,0.41,0.175,5.561,0.386,0.165,0.139,0.005,96.253,3.609,0.251,108.007,5262.819,9985.805,29.728,985.835,1619.766,6500.678,2519.483,,33737.117,2.342,4.108,0.154,44.323,1.662,15.292,18.548,9.216,0.346,243.19,9.119,13.62,0.511,97.272,3.647,,,899.728,0.256,0.501,0.457,0.001,0.476,0.444,0.526,0.005,7.595,1.099,0.903,0.602,,1.181,0.825,0.188,0.876,,0.688,0.003,0.005,0.008,0,494.65,407.82,-52.058,-35.1,Latin America & Caribbean,0,0,0,42172343000,1.12451E+11
Venezuela,2006,VEN,27102084,4.24503E+11,4.649,0.172,155.597,7.286,4.913,166.87,9.343,5.931,6.157,0.393,0.176,5.741,0.367,0.164,0.649,0.024,96.652,3.566,0.228,112.656,5418.416,10152.673,30.377,989.758,1665.497,6511.95,2620.129,,35027.711,2.236,3.923,0.145,45.73,1.687,14.986,18.185,11.273,0.416,240.8,8.885,13.32,0.491,100.646,3.714,,,949.324,0.442,0.508,0.466,0.005,0.475,0.446,0.525,0.005,7.426,1.089,0.898,0.609,,1.129,0.825,0.215,0.898,,0.689,0.003,0.005,0.009,0,492.85,406.14,-58.945,-37.883,Latin America & Caribbean,0,0,0,46523649000,1.45513E+11
Venezuela,2007,VEN,27525096,4.62973E+11,3.32,0.121,153.962,-1.635,-1.051,174.38,7.51,4.501,6.335,0.377,0.174,5.594,0.333,0.154,0.403,0.015,105.623,3.837,0.228,115.976,5572.378,10327.054,30.78,993.982,1712.231,6532.368,2719.409,,36432.215,2.166,4.225,0.153,46.734,1.698,14.58,17.741,20.418,0.742,240.01,8.72,14.04,0.51,99.28,3.607,,,1002.8,0.294,0.489,0.484,0.003,0.467,0.447,0.524,0.005,7.271,1.079,0.895,0.616,,1.231,0.816,0.448,0.883,,0.69,0.003,0.005,0.009,0,488.33,401.32,-48.34,-31.397,Latin America & Caribbean,0,0,0,51116533000,1.83478E+11
Venezuela,2008,VEN,27933836,4.89025E+11,3.253,0.116,155.505,1.543,1.002,169.322,-5.057,-2.9,6.062,0.346,0.172,5.567,0.318,0.158,0.513,0.018,106.486,3.812,0.218,119.229,5727.883,10496.376,31.293,999.103,1757.258,6546.185,2821.001,,35231.301,2.012,5.12,0.183,45.027,1.612,14.952,18.056,13.817,0.495,246.09,8.81,14.55,0.521,101.592,3.637,,,984.145,0.285,0.485,0.46,0.004,0.459,0.448,0.523,0.005,7.133,1.068,0.891,0.623,,1.53,0.764,0.291,0.907,,0.691,0.003,0.005,0.009,0,504.37,417.68,-49.019,-31.522,Latin America & Caribbean,0,0,0,55591059000,2.30364E+11
Venezuela,2009,VEN,28327896,4.75066E+11,3.139,0.111,151.848,-3.657,-2.352,161.288,-8.034,-4.745,5.694,0.34,0.164,5.36,0.32,0.155,0.861,0.03,130.306,4.6,0.274,122.369,5879.732,10657.664,32.154,1004.348,1800.985,6555.625,2919.876,,34660.012,2.067,5.245,0.185,43.727,1.544,14.341,17.399,9.44,0.333,232.59,8.211,14.36,0.507,98.875,3.49,,,981.845,0.267,0.482,0.439,0.007,0.45,0.449,0.521,0.005,7.006,1.058,0.886,0.63,,1.587,0.761,0.18,0.902,,0.692,0.003,0.005,0.009,0,492.87,406.25,-21.542,-14.187,Latin America & Caribbean,0,0,0,58525074000,3.15953E+11
Venezuela,2010,VEN,28715026,4.78283E+11,2.811,0.098,189.317,37.469,24.675,198.455,37.167,23.044,6.911,0.415,0.21,6.593,0.396,0.2,0.755,0.026,139.299,4.851,0.291,125.18,6069.048,10856.119,32.909,1009.676,1848.669,6564.764,3052.615,,32956.672,1.979,5.328,0.186,47.684,1.661,14.251,17.302,9.138,0.318,224.96,7.834,13.7,0.477,132.738,4.623,,,946.352,0.224,0.568,0.516,0.005,0.44,0.452,0.521,0.005,6.879,1.047,0.881,0.643,,1.561,0.77,0.177,1.172,,0.692,0.003,0.006,0.009,0,496.84,409.22,-50.017,-26.42,Latin America & Caribbean,0,0,0,56650924000,3.29788E+11
Venezuela,2011,VEN,29096158,5.03383E+11,3.044,0.105,168.413,-20.904,-11.042,180.559,-17.896,-9.018,6.206,0.359,0.186,5.788,0.335,0.174,0.777,0.027,120.007,4.124,0.238,128.225,6237.461,11036.678,33.685,1020.003,1896.547,6576.909,3159.002,,33334.719,1.927,10.327,0.355,47.877,1.645,13.975,17.679,12.146,0.417,226.12,7.771,12.88,0.443,106.388,3.656,,,969.912,0.226,0.489,0.455,0.005,0.431,0.453,0.52,0.005,6.783,1.037,0.877,0.65,,2.872,0.751,0.233,0.937,,0.69,0.004,0.006,0.009,0,514.4,406.63,-48.406,-28.743,Latin America & Caribbean,0,0,0,55807510000,3.93192E+11
Venezuela,2012,VEN,29470428,5.33462E+11,3.297,0.112,175.72,7.306,4.338,193.217,12.658,7.011,6.556,0.362,0.19,5.963,0.329,0.173,0.799,0.027,88.476,3.002,0.166,131.521,6413.181,11229.896,34.484,1035.328,1946.288,6594.407,3265.56,,34445.082,1.903,15.325,0.52,49.741,1.688,14.997,18.654,17.498,0.594,239.03,8.111,14.1,0.478,106.558,3.616,,,1015.111,0.238,0.503,0.48,0.005,0.422,0.454,0.519,0.005,6.716,1.028,0.873,0.656,,4.062,0.765,0.327,0.927,,0.69,0.004,0.006,0.01,0,549.73,441.97,-87.244,-49.65,Latin America & Caribbean,0,0,0,58138269000,3.16482E+11
Venezuela,2013,VEN,29838022,6.24601E+11,3.465,0.116,198.427,22.707,12.923,212.365,19.148,9.91,7.117,0.34,0.207,6.65,0.318,0.194,0.795,0.027,106.612,3.573,0.171,134.986,6611.608,11442.261,35.279,1052.729,1994.8,6608.346,3393.815,,34310.512,1.639,17.401,0.583,48.511,1.626,14.895,18.516,13.938,0.467,242,8.11,14.42,0.483,128.255,4.298,,,1023.758,0.24,0.563,0.53,0.005,0.414,0.457,0.519,0.005,6.663,1.018,0.869,0.666,,4.514,0.742,0.287,1.107,,0.69,0.004,0.006,0.01,0,552.48,444.43,-91.815,-46.271,Latin America & Caribbean,0,0,0,61409103000,3.81286E+11
Venezuela,2014,VEN,30193260,5.98398E+11,3.131,0.104,175.961,-22.466,-11.322,185.468,-26.898,-12.666,6.143,0.31,0.189,5.828,0.294,0.179,0.747,0.025,150.004,4.968,0.251,138.117,6787.57,11627.729,36.027,1071.448,2041.447,6617.852,3500.531,,32559.598,1.643,18.72,0.62,46.647,1.545,14.559,18.14,9.506,0.315,238.23,7.89,14.34,0.475,106.716,3.534,,,983.08,0.209,0.496,0.456,0.005,0.405,0.458,0.518,0.005,6.619,1.008,0.865,0.672,,4.837,0.702,0.182,0.918,,0.689,0.004,0.006,0.01,0,547.72,439.57,-25.958,-14.752,Latin America & Caribbean,0,0,0,62233885000,3.71005E+11
Venezuela,2015,VEN,30529722,5.58924E+11,3.237,0.106,165.853,-10.108,-5.745,176.788,-8.68,-4.68,5.791,0.316,0.182,5.433,0.297,0.171,0.498,0.016,88.533,2.9,0.158,141.354,6953.423,11804.517,36.525,1088.992,2087.882,6628.787,3598.67,,31748.311,1.734,17.544,0.575,46.435,1.521,13.618,17.163,10.935,0.358,230.82,7.561,14,0.459,98.139,3.215,,,969.267,0.224,0.468,0.43,0.003,0.398,0.458,0.517,0.005,6.571,0.997,0.86,0.675,,4.565,0.685,0.194,0.826,,0.686,0.004,0.006,0.01,0,523.98,415.76,-77.32,-46.619,Latin America & Caribbean,0,0,0,59810257000,4.82359E+11
Venezuela,2016,VEN,30741464,4.56477E+11,2.283,0.074,152.385,-13.468,-8.12,164.482,-12.306,-6.961,5.35,0.36,0.195,4.957,0.334,0.181,0.561,0.018,70.736,2.301,0.155,143.637,7105.808,11968.998,37.085,1106.417,2136.639,6640.884,3682.029,,27460.873,1.849,17.425,0.567,48.757,1.586,12.618,14.016,12.097,0.393,215.54,7.011,13.94,0.453,83.36,2.712,,,844.187,0.154,0.43,0.411,0.004,0.388,0.457,0.515,0.005,6.529,0.988,0.856,0.676,,4.656,0.7,0.263,0.694,,0.683,0.004,0.006,0.01,0,430.86,387.9,-81.649,-53.581,Latin America & Caribbean,0,0,0,0,0
Venezuela,2017,VEN,30563430,3.84943E+11,2.133,0.07,138.227,-14.158,-9.291,152.2,-12.282,-7.467,4.98,0.395,0.179,4.523,0.359,0.162,0.311,0.01,64.924,2.124,0.169,145.77,7244.035,12121.198,37.397,1119.572,2184.464,6654.856,3756.832,,27842.625,2.211,13.155,0.43,47.825,1.565,11.51,12.898,13.973,0.457,189.68,6.206,13.13,0.43,74.802,2.447,,,850.966,0.142,0.384,0.375,0.002,0.378,0.456,0.512,0.005,6.459,0.978,0.853,0.675,,3.395,0.672,0.306,0.612,,0.678,0.004,0.006,0.01,0,394.21,351.79,-73.303,-53.031,Latin America & Caribbean,0,0,0,0,0
Venezuela,2018,VEN,29825652,3.09413E+11,0.793,0.027,100.734,-37.492,-27.124,113.4,-38.8,-25.493,3.802,0.366,0.158,3.377,0.326,0.14,0.125,0.004,,,,146.563,7344.77,12234.599,37.522,1135.166,2226.168,6667.522,3799.35,,24079.881,2.321,15.594,0.523,41.705,1.398,10.405,11.835,12.665,0.425,157.8,5.291,12.73,0.427,42.518,1.426,,,718.198,0.051,0.274,0.276,0.001,0.366,0.451,0.508,0.005,6.399,0.964,0.85,0.667,,3.829,0.556,0.296,0.347,,0.671,0.004,0.006,0.01,0,352.99,310.34,,,Latin America & Caribbean,0,0,0,0,0
Venezuela,2019,VEN,28971686,,0.453,0.016,87.612,-13.123,-13.027,96.677,-16.723,-14.747,3.337,,0.157,3.024,,0.142,0.242,0.008,5.77,0.199,,147.017,7432.381,12331.276,37.763,1153.104,2260.643,6676.587,3833.854,,21230.727,,17.938,0.619,34.475,1.19,8.926,10.419,9.066,0.313,128.22,4.426,13.22,0.456,34.504,1.191,,,615.09,0.028,0.237,0.232,0.002,0.352,0.447,0.504,0.005,6.344,0.948,0.846,0.659,,4.12,0.452,0.197,0.279,,0.664,0.004,0.006,0.01,0,301.85,258.59,-81.842,-93.414,Latin America & Caribbean,0,0,0,0,0
Venezuela,2020,VEN,28490458,,0.58,0.02,61.956,-25.655,-29.283,69.856,-26.821,-27.743,2.452,,0.138,2.175,,0.123,0.172,0.006,39.152,1.374,,147.596,7494.337,12401.133,37.936,1169.251,2286.356,6684.488,3853.199,,17725.27,,16.147,0.567,25.713,0.902,6.818,8.341,7.9,0.277,98.02,3.44,13.56,0.476,19.345,0.679,,,505.001,0.035,0.177,0.178,0.001,0.341,0.441,0.498,0.005,6.295,0.929,0.843,0.65,,4.052,0.34,0.184,0.177,,0.658,0.004,0.006,0.01,0,237.63,194.26,-22.805,-36.808,Latin America & Caribbean,0,0,0,0,0
Venezuela,2021,VEN,28199862,,0.986,0.035,71.613,9.657,15.587,79.177,9.321,13.342,2.808,,0.136,2.539,,0.123,0.172,0.006,40.184,1.425,,148.582,7565.951,12480.31,38.108,1184.646,2319.652,6692.051,3874.963,,20686.414,,15.395,0.546,33.296,1.181,,,7.564,0.268,,,,,21.764,0.772,,,583.354,0.058,0.195,0.192,0.001,0.33,0.436,0.494,0.005,6.242,0.913,0.839,0.642,,3.816,0.42,0.175,0.189,,0.651,0.004,0.006,0.01,0,,,-31.429,-43.887,Latin America & Caribbean,0,0,0,0,0
Venezuela,2022,VEN,28301700,,0.986,0.035,76.892,5.279,7.371,84.029,4.852,6.128,2.969,,0.137,2.717,,0.125,0.172,0.006,,,,149.568,7642.842,12564.338,38.28,1200.836,2354.267,6699.188,3899.891,,21683.146,,16.19,0.572,34.615,1.223,,,7.137,0.252,,,,,24.929,0.881,,,613.67,0.061,0.207,0.203,0.001,0.321,0.431,0.489,0.005,6.198,0.899,0.835,0.633,,4.074,0.447,0.166,0.21,,,,,,,,,,,Latin America & Caribbean,0,0,0,0,0
Vietnam,2000,VNM,79001144,2.19649E+11,5.628,0.071,53.935,5.387,11.096,323.252,86.815,36.718,4.092,1.472,1.509,0.683,0.246,0.252,20.716,0.262,36.841,0.466,0.168,46.659,1093.844,6697.601,618.055,9.709,9.929,7127.497,409.492,,2710.707,0.975,1.335,0.017,3.063,0.039,1.718,0.799,269.316,3.409,65.88,0.834,19,0.241,23.193,0.294,,,214.149,0.78,0.212,1.047,0.225,0.253,0.105,0.386,0.118,0.086,0.008,1.028,0.112,,0.384,0.065,5.01,0.226,,0.563,0.003,0.003,0.006,0,63.11,135.7,-17.094,-31.694,East Asia & Pacific,Lower middle income,3.58918E+11,1.11899E+12,5.54572E+15,4.08802E+11
Vietnam,2001,VNM,79817768,2.33951E+11,6.574,0.082,60.984,7.048,13.068,215.453,-107.799,-33.348,2.699,0.921,0.89,0.764,0.261,0.252,24.952,0.313,41.824,0.524,0.179,53.233,1154.828,6913.054,643.007,11.038,12.494,7281.965,435.055,,3032.469,1.035,1.33,0.017,2.565,0.032,1.757,1.972,154.469,1.935,65.76,0.824,17.39,0.218,25.564,0.32,,,242.045,0.872,0.238,0.702,0.269,0.278,0.108,0.392,0.12,0.095,0.01,1.043,0.116,,0.396,0.054,3.067,0.247,,0.568,0.003,0.004,0.007,0,157.44,140.24,-19.16,-31.418,East Asia & Pacific,Lower middle income,93525828109,2.91583E+11,1.44509E+15,93525828109
Vietnam,2002,VNM,80642304,2.4961E+11,8.274,0.103,69.528,8.544,14.01,197.724,-17.729,-8.228,2.452,0.792,0.747,0.862,0.279,0.263,27.49,0.341,47.309,0.587,0.19,61.507,1224.356,7110.778,670.496,12.067,16.594,7410.162,463.692,,3283.082,1.061,1.028,0.013,4.1,0.051,1.894,2.149,128.197,1.59,68.31,0.847,18.54,0.23,28.636,0.355,,,264.755,1.058,0.265,0.625,0.284,0.308,0.111,0.396,0.123,0.101,0.013,1.053,0.12,,0.317,0.084,2.381,0.277,,0.572,0.003,0.004,0.007,0,173.32,152.73,-22.219,-31.957,East Asia & Pacific,Lower middle income,99317782863,3.0964E+11,1.53458E+15,99317782863
Vietnam,2003,VNM,81475816,2.66927E+11,9.366,0.115,77.262,7.734,11.123,227.212,29.487,14.913,2.789,0.851,0.796,0.948,0.289,0.271,31.974,0.392,60.254,0.74,0.226,70.873,1301.617,7337.99,702.47,13.281,21.8,7560.112,493.193,,3502.004,1.069,1.214,0.015,5.206,0.064,1.97,2.192,149.95,1.84,69.86,0.857,20.09,0.247,29.501,0.362,,,285.329,1.089,0.279,0.679,0.304,0.341,0.116,0.401,0.127,0.108,0.016,1.066,0.124,,0.352,0.102,2.57,0.278,,0.576,0.003,0.004,0.007,0,178.59,160.51,-17.008,-22.013,East Asia & Pacific,Lower middle income,1.05595E+11,3.29212E+11,1.63158E+15,35064105501
